//Version: PianoRoll_v170101
0	0.510149	0.564903	A4	60	62	0
1	0.511485	0.55689	A2	48	61	0
2	0.528846	0.560897	C4	39	50	0
3	0.596955	0.685095	Bb4	64	63	0
4	0.703792	0.745192	B4	51	60	0
5	0.75454	0.817307	C5	58	67	0
6	0.836003	0.91079	C#5	66	66	0
7	0.856035	0.890758	A3	43	52	0
8	0.861377	0.89877	E3	38	55	0
9	0.864048	0.901441	C4	42	46	0
10	0.929486	0.98157	D5	61	64	0
11	1.02297	1.09642	Eb5	58	64	0
12	1.09108	1.1485	E5	62	66	0
13	1.15652	1.2313	F5	72	65	0
14	1.18055	1.2273	A4	60	63	0
15	1.18189	1.22195	A2	48	56	0
16	1.18323	1.23664	D5	49	67	0
17	1.25668	1.30742	F#5	61	64	0
18	1.3368	1.3969	G5	64	64	0
19	1.41293	1.48504	G#5	66	56	0
20	1.50107	1.5398	A3	57	65	0
21	1.50507	1.56918	A5	70	63	0
22	1.50641	1.57318	D5	54	60	0
23	1.51309	1.54647	D4	43	51	0
24	1.51976	1.56116	F3	48	63	0
25	1.59722	1.668	Bb5	64	63	0
26	1.67334	1.74145	B5	61	60	0
27	1.75213	1.82291	C6	62	65	0
28	1.83627	1.91106	C#6	68	65	0
29	1.84428	1.90171	A2	55	61	0
30	1.85497	1.89637	E5	31	41	0
31	1.85764	1.89102	A1	49	50	0
32	1.9204	1.99653	D6	73	64	0
33	2.01789	2.10603	Eb6	70	60	0
34	2.08734	2.1461	E6	64	66	0
35	2.16212	2.25294	F6	73	65	0
36	2.16613	2.19284	C6	57	63	0
37	2.18082	2.22222	E3	52	64	0
38	2.18082	2.27297	A5	47	56	0
39	2.18349	2.21554	A3	49	59	0
40	2.19952	2.24092	C4	41	54	0
41	2.25294	2.31303	E6	66	62	0
42	2.33974	2.36779	Eb6	58	57	0
43	2.41052	2.49599	D6	71	66	0
44	2.50667	2.55342	C#6	70	68	0
45	2.51736	2.55342	C4	43	57	0
46	2.51736	2.56811	E5	51	61	0
47	2.52137	2.56276	A3	48	64	0
48	2.5227	2.55609	E4	45	56	0
49	2.53071	2.55876	A5	39	58	0
50	2.5828	2.66292	C6	70	65	0
51	2.66693	2.707	B5	69	66	0
52	2.72169	2.76576	Bb5	64	68	0
53	2.84188	2.94204	A5	64	62	0
54	2.85123	2.91266	C5	61	58	0
55	2.87393	2.92334	E5	48	64	0
56	2.92468	2.97275	G#5	69	65	0
57	2.99813	3.07959	B5	67	62	0
58	3.09295	3.13969	A5	60	66	0
59	3.14503	3.21714	G#5	64	65	0
60	3.15838	3.19845	E5	59	69	0
61	3.16506	3.20112	B4	52	62	0
62	3.16907	3.2118	E2	47	60	0
63	3.32932	3.36538	F#5	64	66	0
64	3.4001	3.50828	F5	73	62	0
65	3.49893	3.56971	B4	57	66	0
66	3.50026	3.56303	G#4	56	55	0
67	3.5016	3.53231	B3	49	61	0
68	3.50561	3.53899	D4	48	59	0
69	3.50961	3.57505	E5	55	62	0
70	3.51896	3.56704	E3	44	65	0
71	3.58039	3.66586	Eb5	67	56	0
72	3.65518	3.77003	F5	70	64	0
73	3.75801	3.82078	E5	69	66	0
74	3.8328	3.88889	Eb5	61	66	0
75	3.84348	3.88354	A2	57	62	0
76	3.84348	3.89289	C5	58	67	0
77	3.84749	3.91025	A4	48	53	0
78	3.92227	3.99572	D5	74	65	0
79	4.01442	4.05048	C#5	64	69	0
80	4.08653	4.16399	C5	70	67	0
81	4.168	4.20806	A4	63	67	0
82	4.17067	4.20539	E3	40	54	0
83	4.17334	4.22142	A3	27	31	0
84	4.17601	4.21607	C4	34	33	0
85	4.18269	4.22008	E4	52	59	0
86	4.18536	4.24412	B4	74	63	0
87	4.23878	4.28819	C5	59	69	0
88	4.30822	4.36031	D5	62	66	0
89	4.38568	4.46314	C5	69	67	0
90	4.4845	4.52323	G#4	57	65	0
91	4.48584	4.54326	B4	61	68	0
92	4.48985	4.5259	E3	56	66	0
93	4.49919	4.53792	E4	37	53	0
94	4.55528	4.63007	C5	63	67	0
95	4.63007	4.70219	B4	66	66	0
96	4.70753	4.79033	C5	57	67	0
97	4.80635	4.87179	B4	58	66	0
98	4.80769	4.84241	A4	58	69	0
99	4.81837	4.86511	Eb4	46	58	0
100	4.82371	5.11217	F3	55	59	0
101	4.83173	4.90918	B3	51	57	0
102	4.88114	4.95192	C5	63	66	0
103	4.96527	5.0227	B4	65	65	0
104	5.04006	5.12286	C5	62	58	0
105	5.11885	5.16559	G#4	60	64	0
106	5.12419	5.18563	B4	63	64	0
107	5.14289	5.20165	E3	51	60	0
108	5.1469	5.19097	E4	36	42	0
109	5.17494	5.20699	B3	25	50	0
110	5.20566	5.26175	E5	71	54	0
111	5.30982	5.34722	Eb5	69	70	0
112	5.38995	5.48878	D5	72	64	0
113	5.49145	5.53819	C#5	74	68	0
114	5.49679	5.52884	D4	50	59	0
115	5.5008	5.5422	G#4	57	67	0
116	5.58226	5.64503	C5	70	65	0
117	5.63835	5.70512	B4	79	66	0
118	5.70646	5.74786	Bb4	69	68	0
119	5.83199	5.90144	A2	60	62	0
120	5.84802	5.89075	C4	61	64	0
121	5.85069	5.92147	A4	69	67	0
122	5.9415	6.01362	Bb4	65	64	0
123	6.01896	6.07772	B4	67	65	0
124	6.08172	6.13514	C5	60	67	0
125	6.16719	6.18856	A4	30	37	0
126	6.16719	6.22996	C#5	63	65	0
127	6.17788	6.20993	C4	49	57	0
128	6.18188	6.21661	A3	39	54	0
129	6.19257	6.22996	E3	36	59	0
