//Version: PianoRoll_v170101
0	0.507478	0.629006	C6	76	60	0
1	0.663728	0.726495	D6	74	61	0
2	0.774572	0.797275	C6	58	63	0
3	0.806623	0.857371	D6	71	63	0
4	0.897435	0.921473	C6	61	62	0
5	0.91079	0.949518	B5	79	62	0
6	0.989582	1.02965	C6	73	60	0
7	1.0657	1.19792	A6	97	40	0
8	1.07772	1.61058	C3	86	13	0
9	1.0844	1.95379	F2	83	41	0
10	1.16453	1.22997	G6	79	65	0
11	1.23397	1.28739	F6	74	63	0
12	1.32746	1.36218	C6	62	66	0
13	1.40358	1.47836	A5	75	61	0
14	1.47302	1.56116	G5	56	65	0
15	1.5625	1.59856	F5	71	68	0
16	1.63461	1.66266	C5	59	65	0
17	1.67067	1.72543	B2	54	64	0
18	1.7094	1.78152	A4	78	59	0
19	1.7321	1.76549	C3	78	67	0
20	1.78552	1.8563	G4	67	64	0
21	1.8523	1.90037	F4	68	62	0
22	1.93376	1.97783	C4	64	66	0
23	2.02324	2.10871	A3	76	63	0
24	2.02858	2.05662	C3	66	61	0
25	2.086	2.17414	G3	63	63	0
26	2.17147	2.22356	F3	65	64	0
27	2.24759	2.33039	C3	53	63	0
28	2.32639	2.37446	F2	77	66	0
29	2.33039	2.37446	F1	64	56	0
30	2.34642	2.42655	F3	67	61	0
31	2.43055	2.47863	G3	68	66	0
32	2.48931	2.53338	A3	57	64	0
33	2.5828	2.67094	C4	78	62	0
34	2.64957	2.84989	D3	76	62	0
35	2.67494	2.75107	F4	72	63	0
36	2.74973	2.82318	G4	76	66	0
37	2.82452	2.8539	A4	78	70	0
38	2.8766	2.93135	C3	74	64	0
39	2.90598	2.99145	C5	79	65	0
40	2.97008	3.01148	A3	89	67	0
41	2.98477	3.06089	F5	80	64	0
42	3.06089	3.13435	G5	75	67	0
43	3.13835	3.16506	A5	75	72	0
44	3.2305	3.31063	C6	84	63	0
45	3.28659	3.4375	F3	79	61	0
46	3.30128	3.38141	F6	86	63	0
47	3.3774	3.46154	G6	83	64	0
48	3.44818	3.56036	A6	87	67	0
49	3.46688	3.59642	A2	58	63	0
50	3.54166	3.64049	G6	95	65	0
51	3.59775	4.48584	F2	82	53	0
52	3.60042	4.17334	C3	87	40	0
53	3.62713	3.68189	F6	84	64	0
54	3.69658	3.7313	C6	78	66	0
55	3.79006	3.88889	A5	76	62	0
56	3.8555	3.94898	G5	68	66	0
57	3.94097	3.98103	F5	71	66	0
58	4.0211	4.05715	C5	66	67	0
59	4.09722	4.17868	A4	76	60	0
60	4.17067	4.24946	G4	68	63	0
61	4.19471	4.25347	B2	63	63	0
62	4.24546	4.28552	F4	73	65	0
63	4.26148	4.2922	C3	81	71	0
64	4.32558	4.36565	C4	65	66	0
65	4.40972	4.49252	A3	69	63	0
66	4.47916	4.55795	G3	62	62	0
67	4.56063	4.59535	C3	75	63	0
68	4.5673	4.60336	F3	61	66	0
69	4.71153	4.79567	F3	65	63	0
70	4.79967	4.87045	A3	56	62	0
71	4.87446	4.91052	E2	72	65	0
72	4.8758	4.91586	E1	67	59	0
73	4.87713	4.93189	G3	70	61	0
74	4.97596	5.02938	C3	65	60	0
75	5.06009	5.09882	G#3	55	53	0
76	5.0868	5.14155	G3	68	56	0
77	5.14957	5.23103	A3	68	64	0
78	5.21634	5.42868	D3	79	62	0
79	5.23103	5.26308	Bb3	71	66	0
80	5.31917	5.39129	C4	77	64	0
81	5.40064	5.47542	G4	73	64	0
82	5.4407	5.49145	C3	73	65	0
83	5.47142	5.56223	A4	76	66	0
84	5.54754	5.57959	G3	87	69	0
85	5.56089	5.59027	Bb4	75	69	0
86	5.65037	5.74652	C5	78	62	0
87	5.7305	5.82531	G5	73	65	0
88	5.81062	5.88675	A5	72	66	0
89	5.85737	5.88942	D4	73	66	0
90	5.87606	5.90544	Bb5	78	72	0
91	5.96554	6.06436	C6	80	63	0
92	6.01228	6.06303	E2	68	62	0
93	6.04166	6.12312	G6	85	63	0
94	6.04834	6.09641	F2	34	61	0
95	6.07638	6.29139	C3	66	59	0
96	6.12446	6.22061	A6	84	66	0
97	6.19658	6.24999	C4	92	67	0
98	6.20993	6.27537	Bb6	92	63	0
99	6.2954	6.37953	A6	89	67	0
100	6.37553	6.43028	G6	80	63	0
101	6.45966	6.5024	C6	60	64	0
102	6.57451	6.61458	B5	65	66	0
103	6.61992	6.7094	A5	61	64	0
104	6.6947	6.73744	G5	72	66	0
105	6.79086	6.84161	B2	54	63	0
106	6.79086	6.83359	C5	67	65	0
107	6.86297	6.90037	C3	72	68	0
108	6.86297	6.98584	Bb4	82	62	0
109	6.92975	7.01388	A4	69	65	0
110	7.0072	7.0446	G4	70	67	0
111	7.08867	7.16345	C4	63	52	0
112	7.15811	7.19551	C3	72	66	0
113	7.16746	7.28365	Bb3	79	63	0
114	7.26762	7.32638	A3	73	61	0
115	7.31436	7.36244	G3	71	66	0
116	7.39449	7.47729	C3	64	63	0
117	7.45459	7.49332	E1	71	62	0
118	7.4626	7.50266	E2	72	63	0
119	7.47195	7.56543	G3	68	64	0
120	7.5681	7.65357	A3	74	64	0
121	7.66158	7.69764	Bb3	62	64	0
122	7.74038	7.83252	C4	76	62	0
123	7.79647	8.01682	D3	76	60	0
124	7.82718	7.90731	G4	76	63	0
125	7.91532	7.98744	A4	72	65	0
126	7.97943	8.01014	Bb4	75	70	0
127	8.03552	8.09161	C3	71	64	0
128	8.06757	8.15437	C5	78	64	0
129	8.12366	8.15437	Bb3	93	67	0
130	8.14903	8.23049	G5	78	64	0
